Governate,Area Name,ATM Name,Latitude,Longitude,Description
Al-Behera,Koum Hamada,Waqed Village Local Unit,30.69531566,30.73931943,"سحب فقط"
Al-Behera,Koum Hamada,Koum Hamada City Council,30.760111,30.694501,"Cash Dispenser only"
Al-Behera,Koum Hamada,Nubaria Power Station Khnaiza - Kom Hamada,30.699037,30.668604,"Cash Dispenser only"
Al-Behera,Koum Hamada,Express Ahmed Orabi St. Koum hamada,30.763683,30.704811,"Full Function"
Al-Behera,Koum Hamada,The local unit of the village of Al-Najila,30.73383215,30.77503088,"withdrawal,deposit"
Al-Behera,Markaz Badr,Markaz Badr,30.571713,30.711668,Withdrawal
Al-Behera,Markaz Badr,Markaz Badr,30.57747,30.710336,Withdrawal
Al-Behera,Markaz Badr,Markaz Badr,30.663293,30.566847,Withdrawal
Al-Behera,Markaz Badr,Markaz Badr,30.57726731,30.71009132,Withdrawal
Al-Behera,Markaz Badr,badr Altahrir  Educational Administration,30.571713,30.711668,"Cash Dispenser only"
Al-Behera,Markaz Badr,Badr Altahrir Health Administration,30.57747,30.710336,"Cash Dispenser only"
Al-Behera,Markaz Badr,Alnagah Local unit,30.663293,30.566847,"Cash Dispenser only"
Al-Behera,Markaz Badr,Etsalat - Almostaqbal Franchiez -Albehera,30.5761452,30.7090382,"Cash Dispenser only"
Al-Behera,Rashid,Rashid,31.40631062,30.4238614,Withdrawal -Deposit – Forex
Al-Behera,Rashid,Rashid,31.40487,30.423086,Withdrawal
Al-Behera,Rashid,Rashid,31.392898,30.414696,Withdrawal
Al-Behera,Rashid,Rashid,31.288168,30.513992,Withdrawal
Al-Behera,Rashid,Rashid Main Hospital,31.40949916,30.42373416,"سحب فقط"
Al-Behera,Rashid,Rashid Health Unit ,31.39517685,30.42186514,"سحب فقط"
Al-Behera,Rashid,Rashid City Council,31.40487,30.423086,"Cash Dispenser only"
Al-Behera,Rashid,Dr. Pasha Hospital,31.392898,30.414696,"Cash Dispenser only"
Al-Behera,Rashid,Edfina Azharian Institute,31.288168,30.513992,"Cash Dispenser only"
Al-Behera,Shabrakhiet,Shabrakhiet,31.024659,30.607641,Withdrawal
Al-Behera,Shabrakhiet,Shabrakhiet,31.03052168,30.71357679,Withdrawal -Deposit – Forex
Al-Behera,Shabrakhiet,Shabrakhiet,31.027977,30.711581,Withdrawal
Al-Behera,Shabrakhiet,Shabrakhiet,31.027458,30.704211,Withdrawal
Al-Behera,Shabrakhiet,Shoubrakhit City Council,31.027977,30.711581,"Cash Dispenser only"
Al-Behera,Shabrakhiet,Laqana 0 Team Helmy Afifi Camp,31.024659,30.607641,"Cash Dispenser only"
Al-Behera,Shabrakhiet,Shabrakhit General Hospital,31.027458,30.704211,"Cash Dispenser only"
Al-Behera,Shabrakhiet,The local unit  of Mahalet Fernoy,30.98201643,30.6542905,"Full Function"
Al-Behera,Shabrakhiet,The local unit of the village of Laqana,31.02393382,30.60350721,"Full Function"
Al-Behera,Shabrakhiet,The local unit of mahalet Beshr,31.05305248,30.69924925,"Full Function"
Al-Behera,Shabrakhiet,Tanmiya Shabrakhit,31.02893672,30.71354872,"withdrawal, deposit"
Al-Behera,Wady Elnatroon,Wady El- Natroun,30.39891243,30.36785316,Withdraws -Deposits- Forex
Al-Behera,Wady Elnatroon,Wady Elnatroon,30.395427,30.37151,Withdrawal
Al-Behera,Wady Elnatroon,Wady Alnatroun Hospital,30.39499563,30.37081886,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Al-Behera,Wady Elnatroon,Wadi Alnatrun City Council,30.395427,30.37151,withdrawal
Al-Fayoum,Abshaway,Abshaway,29.370735,30.688374,Withdrawal
Al-Fayoum,Abshaway,Abshaway,29.36074053,30.68325785,Withdrawal -Deposit – Forex
Al-Fayoum,Abshaway,Ibshaway Hospital,29.370735,30.688374,Withdrawal Only
Al-Fayoum,Abshaway,Abu Kasah Local Unit,29.392268,30.711708,"Full Function"
Al-Fayoum,Al Fayoum,Al Fayoum,29.30441208,30.85354564,Withdrawal -Deposit - Forex
Al-Fayoum,Al Fayoum,Al Fayoum,29.319696,30.835641,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.308199,30.842229,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.30772267,30.84613982,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.31542035,30.85217852,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.321487,30.837896,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.322145,30.837087,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.308889,30.847499,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.304818,30.84385,Withdrawal
Al-Fayoum,Al Fayoum,Al Fayoum,29.319011,30.851452,Withdrawal
Al-Fayoum,Al Fayoum,Orange Tamia Sector,29.47427641,30.9549612,withdraw only
Al-Fayoum,Al Fayoum,Fayoum State Council,29.30973607,30.84764079,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Tanmiah Alfaioum,29.3029927,30.85296321,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Tanmiah Allahoun,29.20959358,30.9713821,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Tanmiah Sila,29.3524194,30.96981294,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum train station,29.308889,30.847499,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum Central 2 - Fayoum sector,29.308199,30.842229,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Faculty of Arts Fayoum University ,29.322145,30.837087,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum University,29.319696,30.835641,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum Azhar region,29.319011,30.851452,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Al Fayoum,Fayoum Azhar region,29.319011,30.851452,Withdrawal Only
Al-Fayoum,Al Fayoum,Fayoum Elementary Court,29.304818,30.84385,Withdrawal Only
Al-Fayoum,Al Fayoum,Etisalat Franchise Elkhabeer Fayoum 1,29.309145,30.85801,"Full Function"
Al-Fayoum,Al Fayoum,Al Nabawi General Hospital,29.302496,30.838588,"Withdrawal, Deposit and Exchange"
Al-Fayoum,Al Fayoum,Fayoum Mills,29.310744,30.85621,"Withdrawal, Deposit and Exchange"
Al-Fayoum,All Areas,Al Fayoum,29.30441208,30.85354564,Withdrawal -Deposit - Forex
Al-Fayoum,All Areas,Al Fayoum,29.319696,30.835641,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.308199,30.842229,Withdrawal
Al-Fayoum,All Areas,Senouris,29.40857519,30.86507307,Withdrawal -Deposit – Forex
Al-Fayoum,All Areas,Atsa,29.23696578,30.79019445,Withdrawal -Deposit – Forex
Al-Fayoum,All Areas,Al Fayoum,29.30772267,30.84613982,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.31542035,30.85217852,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.321487,30.837896,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.322145,30.837087,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.308889,30.847499,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.304818,30.84385,Withdrawal
Al-Fayoum,All Areas,Abshaway,29.370735,30.688374,Withdrawal
Al-Fayoum,All Areas,Al Fayoum,29.319011,30.851452,Withdrawal
Al-Fayoum,All Areas,Abshaway,29.36074053,30.68325785,Withdrawal -Deposit – Forex
Al-Fayoum,All Areas,WE Alfaioum Almasalah Sq.,29.31563484,30.85253097,
Al-Fayoum,All Areas,Orange Tamia Sector,29.47427641,30.9549612,withdraw only
Al-Fayoum,All Areas,Sanouras Central Hospital,29.4087034,30.8587204,"withdraw, deposit and exchange		"
Al-Fayoum,All Areas,Fayoum State Council,29.30973607,30.84764079,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,local unit anchor,29.41719986,30.81736238,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Local unit Fidimin,29.38125621,30.77755288,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Naqalifa Local Unit,29.39694049,30.82468411,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Alfaioum,29.3029927,30.85296321,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Abo Gender,29.24124675,30.67229435,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Allahoun,29.20959358,30.9713821,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Sanhour,29.40740388,30.77005311,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Sanouras,29.41540081,30.86429428,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Sila,29.3524194,30.96981294,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Tanmiah Itsa,29.24143653,30.79518521,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Orange Atsa,29.237697,30.795299,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum train station,29.308889,30.847499,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum Central 2 - Fayoum sector,29.308199,30.842229,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Faculty of Arts Fayoum University ,29.322145,30.837087,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum University,29.319696,30.835641,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum Azhar region,29.319011,30.851452,"Withdrawal, Deposit, Exchange"
Al-Fayoum,All Areas,Fayoum Azhar region,29.319011,30.851452,Withdrawal Only
Al-Fayoum,All Areas,Fayoum Elementary Court,29.304818,30.84385,Withdrawal Only
Al-Fayoum,All Areas,Ibshaway Hospital,29.370735,30.688374,Withdrawal Only
Al-Fayoum,All Areas,Etisalat Franchise Elkhabeer Fayoum 1,29.309145,30.85801,"Full Function"
Al-Fayoum,All Areas,Abu Kasah Local Unit,29.392268,30.711708,"Full Function"
Al-Fayoum,All Areas,Al Nabawi General Hospital,29.302496,30.838588,"Withdrawal, Deposit and Exchange"
Al-Fayoum,All Areas,Fayoum Mills,29.310744,30.85621,"Withdrawal, Deposit and Exchange"
Al-Fayoum,Atsa,Atsa,29.23696578,30.79019445,Withdrawal -Deposit – Forex
Al-Fayoum,Atsa,Tanmiah Abo Gender,29.24124675,30.67229435,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Atsa,Tanmiah Itsa,29.24143653,30.79518521,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Atsa,Orange Atsa,29.237697,30.795299,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Senouris,29.40857519,30.86507307,Withdrawal -Deposit – Forex
Al-Fayoum,Senouris,Sanouras Central Hospital,29.4087034,30.8587204,"withdraw, deposit and exchange		"
Al-Fayoum,Senouris,local unit anchor,29.41719986,30.81736238,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Local unit Fidimin,29.38125621,30.77755288,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Naqalifa Local Unit,29.39694049,30.82468411,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Tanmiah Sanhour,29.40740388,30.77005311,"Withdrawal, Deposit, Exchange"
Al-Fayoum,Senouris,Tanmiah Sanouras,29.41540081,30.86429428,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.96840535,31.16653175,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.96841261,31.16653632,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9847804,31.16051063,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,31.09226754,31.14370783,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.97440999,31.1700527,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.95876951,31.16819124,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.96861421,31.16753985,Withdrawal -Deposit – Forex
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.97382083,31.16779823,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.95132688,31.15007172,Withdrawal
Al-Gharbia,AL Mahala El Kobra,AL Mahala El Kobra,30.9765346,31.17537475,Withdrawal
Al-Gharbia,AL Mahala El Kobra,Misr Exchange Almahala,30.97074846,31.16754805,withdrawal
Al-Gharbia,AL Mahala El Kobra,We Almahala Local unit,30.9743416,31.1687728,withdrawal
Al-Gharbia,AL Mahala El Kobra,We Alshoun Sq. Almahalah,30.96638119,31.16466574,"withdraw, deposit and exchange		"
Al-Gharbia,AL Mahala El Kobra,Baladiet Almahalah Club,30.98164511,31.17105489,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,Derb Hashem Youth Center,30.99968171,31.16443431,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,The local unit of the village of Mahalla Hassan,31.02731056,31.17532168,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,Zahran Market Almahala,30.980613,31.173253,"Withdrawal, Deposit, Exchange"
Al-Gharbia,AL Mahala El Kobra,The local unit  Demro Village,31.09226754,31.14370783,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahalla Alkobra City Council,30.97382083,31.16779823,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahala Alkobra Agricultural Administration,30.9847804,31.16051063,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Mahalla Liver Hospital,30.95132688,31.15007172,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahala Alkobra General Hospital,30.9765346,31.17537475,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahala Thany District,30.95876951,31.16819124,Withdrawal Only
Al-Gharbia,AL Mahala El Kobra,Almahala Awel District,30.97440999,31.1700527,Withdrawal Only
Al-Gharbia,All Areas,AL Mahala El Kobra,30.96840535,31.16653175,Withdrawal
Al-Gharbia,All Areas,Zefta,30.71413428,31.24904626,Withdrawal
Al-Gharbia,All Areas,Zefta,30.71235434,31.24754813,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.96841261,31.16653632,Withdrawal
Al-Gharbia,All Areas,El Santa,30.73088075,31.11671518,Withdrawal
Al-Gharbia,All Areas,Samanoud,30.96596881,31.24873192,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.9847804,31.16051063,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.82634766,30.81811673,Withdrawal
Al-Gharbia,All Areas,Tanta,30.79382197,31.00192247,Withdrawal
Al-Gharbia,All Areas,Tanta,30.78983568,30.99066344,Withdrawal
Al-Gharbia,All Areas,Tanta,30.77941184,30.98681621,Withdrawal
Al-Gharbia,All Areas,Zefta,30.80125091,31.21020188,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,31.09226754,31.14370783,Withdrawal
Al-Gharbia,All Areas,Zefta,30.79191647,31.16947357,Withdrawal
Al-Gharbia,All Areas,Tanta,30.88198283,30.96524633,Withdrawal
Al-Gharbia,All Areas,Zefta,30.69986094,31.25271356,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7961301,30.99893496,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7957389,30.99877817,Withdrawal
Al-Gharbia,All Areas,Tanta,30.78998351,30.99128595,Withdrawal
Al-Gharbia,All Areas,Basyoun,30.93906548,30.81398976,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,AL Mahala El Kobra,30.97440999,31.1700527,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.95876951,31.16819124,Withdrawal
Al-Gharbia,All Areas,Basyoun,30.94059389,30.82137233,Withdrawal
Al-Gharbia,All Areas,Tanta,30.79605565,30.99741897,Withdrawal
Al-Gharbia,All Areas,Zefta,30.71034997,31.25036718,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Samanoud,30.95934299,31.24424078,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Tanta,30.81259891,31.0050727,Withdrawal
Al-Gharbia,All Areas,Tanta,30.81243086,31.00521908,Withdrawal
Al-Gharbia,All Areas,Tanta,30.81261632,31.00496598,Withdrawal
Al-Gharbia,All Areas,Tanta,30.79896145,30.99753061,Withdrawal
Al-Gharbia,All Areas,Tanta,30.78020191,31.01075553,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.82991578,30.8111978,Withdrawal
Al-Gharbia,All Areas,Tanta,30.80322412,30.99626516,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.96861421,31.16753985,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Tanta,30.78761068,30.99974312,Withdrawal
Al-Gharbia,All Areas,Tanta,30.79276148,30.99065859,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Tanta,30.79266653,30.98911174,Withdrawal
Al-Gharbia,All Areas,Tanta,30.79787371,31.00133273,Withdrawal
Al-Gharbia,All Areas,Kotoor,30.97070599,30.9569079,Withdrawal
Al-Gharbia,All Areas,Tanta,30.79225101,31.01074536,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,El Santa,30.72743801,31.12104115,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Samanoud,30.88240156,31.23455724,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.82385544,30.81166771,Withdrawal
Al-Gharbia,All Areas,Tanta,30.79397192,31.00686315,Withdrawal
Al-Gharbia,All Areas,Tanta,30.8011309,30.99219252,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.97382083,31.16779823,Withdrawal
Al-Gharbia,All Areas,Zefta,30.71317231,31.24322923,Withdrawal
Al-Gharbia,All Areas,Zefta,30.71318044,31.24311345,Withdrawal
Al-Gharbia,All Areas,Kotoor,30.9669702,30.95712002,Withdrawal
Al-Gharbia,All Areas,Samanoud,30.96349337,31.24265613,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.82564688,30.81747651,Withdrawal
Al-Gharbia,All Areas,Tanta,30.783461,30.9895746,Withdrawal
Al-Gharbia,All Areas,Samanoud,30.84995542,31.23733932,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.95132688,31.15007172,Withdrawal
Al-Gharbia,All Areas,AL Mahala El Kobra,30.9765346,31.17537475,Withdrawal
Al-Gharbia,All Areas,Kotoor,30.97712953,30.95726383,Withdrawal
Al-Gharbia,All Areas,Kafr El Zayat,30.82023673,30.81920027,Withdrawal
Al-Gharbia,All Areas,Basyoun,30.94038549,30.82041547,Withdrawal
Al-Gharbia,All Areas,Tanta,30.78571856,30.97899967,Withdrawal
Al-Gharbia,All Areas,Tanta,30.78109064,30.99600392,Withdrawal
Al-Gharbia,All Areas,Kotoor,30.94499339,30.96142241,Withdrawal
Al-Gharbia,All Areas,Tanta,30.7855282,30.97898777,Withdrawal
Al-Gharbia,All Areas,Tanta,30.80423864,31.02322083,Withdrawal -Deposit – Forex
Al-Gharbia,All Areas,Tanta,30.78503698,30.99363048,سحب فقط
Al-Gharbia,All Areas,Samanoud,30.96170513,31.24650627,Withdrawal
Al-Gharbia,All Areas, South Of Delta Electricity distribution Co.2,30.812431,31.005219,withdrawal
Al-Gharbia,All Areas, South Of Delta Electricity distribution Co.3,30.812616,31.004966,
Al-Gharbia,All Areas,Misr Exchange Almahala,30.97074846,31.16754805,withdrawal
Al-Gharbia,All Areas,Misr Exchange Tanta,30.79322755,30.99561677,
Al-Gharbia,All Areas,We Almahala Local unit,30.9743416,31.1687728,withdrawal
Al-Gharbia,All Areas,We Alshoun Sq. Almahalah,30.96638119,31.16466574,"withdraw, deposit and exchange		"
Al-Gharbia,All Areas,Beltag Local Unit,31.00002271,30.98920359,"withdraw, deposit and exchange		"
Al-Gharbia,All Areas,Babousir local unit,30.88308183,31.23417071,Withdrawal Only
Al-Gharbia,All Areas,Emaar Delta Mall,30.7968462,31.0020283,Withdrawal Only
Al-Gharbia,All Areas,Outlet Mall,30.79802088,31.00799245,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,State Council Western Branch,30.79656463,30.99715466,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Baladiet Almahalah Club,30.98164511,31.17105489,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Derb Hashem Youth Center,30.99968171,31.16443431,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Hyper Casa,30.79273748,30.97869675,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Health Unit Fisha Selim,30.76841357,30.96798253,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Tanta train station,30.78243677,30.99414487,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit of the village of Mahalla Hassan,31.02731056,31.17532168,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit of the village of Kafr Kila Al-Bab,30.69038305,31.14258493,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit of the village of Shabramles,30.84702629,31.1974472,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Zahran Market Almahala,30.980613,31.173253,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Tamwely Basioun,30.939667,30.805887,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,Tamwely Samanoud,30.961457,31.244514,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit  Demro Village,31.09226754,31.14370783,Withdrawal Only
Al-Gharbia,All Areas,Tanta Judges Club,30.78503698,30.99363048,"Withdrawal, Deposit, Exchange"
Al-Gharbia,All Areas,The local unit Mahalet Menouf -Tanta Sector,30.88198283,30.96524633,Withdrawal Only
Al-Gharbia,All Areas,Tanta Electricity Company,30.79896145,30.99753061,Withdrawal Only
Al-Gharbia,All Areas,Zahra Girls Secondary Institute in Damat - Qutour Center,30.94499339,30.96142241,Withdrawal Only
